product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
https://www.amazon.in/Skullcandy-Cancellation-Wireless-Headphone-Technology/dp/B08G1XKY6N/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B08G1XKY6N&pd_rd_r=b2f2f5bd-76ad-4352-9702-e585710d5752&pd_rd_w=sUiqf&pd_rd_wg=RSqcu&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=963PWRM62AEV4T1WB0M1&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-3-9e85f757-0438-470e-8160-8465beaa22d5,"Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White",29999.0,9999.0,Skullcandy,Hesh ANC,Mod White,Over Ear,Wireless
https://www.amazon.in/Wings-Wireless-Bluetooth-Headphones-Playtime/dp/B0BQWD26BY/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"Wings Phantom 540 Best Low Latency Wireless Earbuds, Bluetooth Headphones, Gaming Case with LED Lights, 45 Hours Playtime, TWS Headset & Touch Controls",2999.0,1299.0,Wings,Phantom 540,White,nan,nan
https://www.amazon.in/Zebronics-Zeb-Sound-Playback-Controls-Assistant/dp/B098XT542X/ref=sr_1_105?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-105,"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with Type C Portable Charging Case (Orange)",2499.0,799.0,ZEBRONICS,ZEB-SOUND BOMB 1 - ORANGE,orange,In Ear,Wireless
https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_41?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-41,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),1490.0,599.0,boAt,Bassheads 242,Active Black,In Ear,Wired
https://www.amazon.in/Zebronics-90-Wireless-Supporting-Bluetooth/dp/B08VX3XZYN/ref=sr_1_102?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-102,"ZEBRONICS Zeb Yoga 90 Plus Wireless in-Ear Neckband Earphone Supporting Bluetooth 5.0, Dual Pairing,Type C Charging,10mm Drivers,Metallic Magnetic Earpiece,Call & Media Controls, Splash Proof(Red)",2299.0,799.0,ZEBRONICS,ZEB-YOGA 90 PLUS - RED,Red,In Ear,Wireless
https://www.amazon.in/Skullcandy-S2BBW-M716-Wireless-Earbuds-Black/dp/B07SG3RMJM/ref=sr_1_76?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-76,Skullcandy Push True Wireless Earbuds (Dark Gray/Black),9999.0,5999.0,Skullcandy,Push,Gray/Black,In Ear,Wireless
https://www.amazon.in/Skullcandy-Method-Active-Wireless-Earphone/dp/B07VT1Z7DQ/ref=sr_1_25?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-25,Skullcandy Method Active Wireless in-Earphone with Mic (Black/Gray),8200.0,4635.0,Skullcandy,Method Active,grey,In Ear,Wireless
https://www.amazon.in/Super-Rockerz-400-Bluetooth-Headphones/dp/B01FSYQ2A4/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),2900.0,1159.0,boAt,Rockerz 400,Grey/Green,On Ear,Bluetooth
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfYXRmX25leHQ6MjAwNjcyNTcyODYyMDY6OjA6Og&url=%2FBassbuds-Plus-Headphones-Bluetooth-Assistance%2Fdp%2FB0917GZ793%2Fref%3Dsr_1_50_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"PTron Bassbuds Plus in Ear True Wireless Stereo Earbuds with Mic, Deep Bass Bluetooth Headphones, Voice Assistance, IPX4 Sweat & Water Resistant TWS, 12Hrs Battery & Fast Charge (Red & Black)",2499.0,799.0,pTron,Bassbuds Plus,Red & Black,In Ear,Wireless
https://www.amazon.in/Meyaar-Isolating-Headphones-Earphones-Powerful/dp/B09NPWXS72/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,Meyaar M-11 Noise Isolating Wired in-Ear Headphones Earphones with Pure Sound and Powerful Bass with Mic (Dark Pink),799.0,189.0,Meyaar,M-11,Dark Pink,In Ear,Wired
https://www.amazon.in/Meyaar-Headphones-Microphone-Compatible-Smartphones/dp/B08GSRM77M/ref=sr_1_77?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-77,"Meyaar SP-999 Earbuds Headphones with Microphone 2 Pack, Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, Compatible with All Smartphones, Fits All 3.5mm Interface Device",999.0,299.0,Meyaar,SP999,Black White,In Ear,wired usb
https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D77XZX5/ref=sr_1_10?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-10,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Deep Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",2499.0,639.0,pTron,Tangent,Active Black,nan,nan
https://www.amazon.in/ZEBRONICS-Jumbo-Bluetooth-Wireless-Assistant/dp/B0BGS4GSMJ/ref=sr_1_57?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-57,"ZEBRONICS Jumbo LITE with 70 Hours Backup, Bluetooth v5.2 Wireless in Ear Neckband, Fast Charging, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Dual Pairing, Splash Proof, and Type C (Navy)",2999.0,819.0,ZEBRONICS,Zeb Yoga 7 (Jumbo Lite),Navy,In Ear,Wireless
https://www.amazon.in/Meyaar-Earphones-Microphone-Isolating-Headphones/dp/B08DWN36MC/ref=sr_1_12?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-12,Meyaar SP Edition In-Ear Headset Wired Durable Metal Earphones with Microphone with Noise Isolating Headphones Earbuds with Mic Headphones for All (Glossy Black),999.0,99.0,Meyaar,SP Edition,Glossy Black,In Ear,wired usb
