product_link,Title,Actual_Price,Selling_Price,Brand,Model Name,Colour,Headphones form factor,Connector Type,Form Factor,Connectivity technologies,Material,Compatible Devices,Item Dimensions LxWxH,Connectivity Technology,Wireless Communication Technology,Special Feature,Mounting Hardware,Series,Included Components
https://www.amazon.in/Skullcandy-Grind-Wireless-Earbuds-Control/dp/B08X1R3K8N/ref=sr_1_67?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-67,Skullcandy Grind Bluetooth Truly Wireless in Ear Earbuds with Mic with Voice Control (Black),"₹18,999","6,973",Skullcandy,Grind TWS,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjc0OTM4NTMwNjExMTk4OjE2ODQzODY4NDc6c3BfYXRmX25leHQ6MjAwMjIxMTg0ODkzOTg6OjA6Og&url=%2FTribit-Flybuds-Bluetooth-Wireless-Microphone%2Fdp%2FB097SKJZ12%2Fref%3Dsr_1_34_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386847%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Tribit Wireless Bluetooth Earbuds, In-Ear Earbuds, Wireless Bluetooth Headphones, Bluetooth Wireless Earbuds 5.2, 4Mics CVC 8.0 Call Noise Canceling Calls Comfortable, 32H Playtime, FlyBuds C2","₹6,599","3,999",Tribit,,Black,In Ear,Wireless,,,,,,,Bluetooth,,,,
https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)","₹3,990","1,417",boAt,Rockerz 450,Luscious Black,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Launched-Zebronics-Earbuds-Assistant-Silicone/dp/B0BLKBT3JS/ref=sr_1_84?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-84,"Newly Launched Zebronics Sound Bomb 9 Semi in Ear TWS Earbuds with 16H Backup, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Flash Connect, Silicone case, Splash Proof and Type C (Black)","₹2,999","1,116",ZEBRONICS,Zeb Sound Bomb 9 - Black,bLACK,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-558-Isolation-Headphone/dp/B0BXBCVNKD/ref=sr_1_58?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-58,"boAt Rockerz 558 Sunburn Edition with 50MM Drivers, 20 Hours Playback, Physical Noise Isolation and Soft Padded Earcups Over Ear Wireless Headphone(Techno Purple)","₹4,999","1,999",boAt,Rockerz 550,Purple,Over Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/Bassbuds-Plus-Headphones-Bluetooth-Assistance/dp/B0917GZ793/ref=sr_1_18?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-18,"PTron Bassbuds Plus in Ear True Wireless Stereo Earbuds with Mic, Deep Bass Bluetooth Headphones, Voice Assistance, IPX4 Sweat & Water Resistant TWS, 12Hrs Battery & Fast Charge (Red & Black)","₹2,499",799,pTron,Bassbuds Plus,Red & Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Tangent-Bluetooth-Headphones-Assistant-Resistant/dp/B0BSFN5GHL/ref=sr_1_13?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-13,"PTron Tangent Duo Bluetooth 5.2 Wireless in Ear Headphones, 13mm Driver, Deep Bass, HD Calls, Fast Charging Type-C Neckband, Dual Pairing, Voice Assistant & IPX4 Water Resistant (Black/Grey)","₹1,899",549,pTron,Tangent,Black/Grey,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Wireless-Earbuds-Chill/dp/B08HJCS9W5/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386866&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106,(Renewed) Skullcandy Indy Evo Truly Wireless Bluetooth In Ear Earbuds with Mic (Chill Grey),NaN,,Skullcandy,,Grey,In Ear,Wireless,,,,,,,Bluetooth,,,,
https://www.amazon.in/Meyaar-Pluss-RP-2208-Handsfree-Headphones/dp/B096237ZJ1/ref=sr_1_78?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-78,Meyaar Pluss RP-2208 Series Wired Handsfree (Set of 2) Stereo Earphones in-Ear Headphones Bass Earbuds (2 Pack| White),₹999,269,Meyaar,Meyaar,White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-Zigzag-9139-Headphones-Metallic-Tangle-Free/dp/B08CM3GRP3/ref=sr_1_83?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-83,"Meyaar Zigzag-9139 Metal in-Ear Earbuds with Super Extra Bass Headphones, Metallic Finish Earphone with Mic & Tangle-Free Cable and Gold Plated Jack Metal Headset with Mic (Metal Black)",₹999,289,Meyaar,Zigzag 9139,Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Truly-Wireless-Earbuds/dp/B0951KTM77/ref=sr_1_71?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-71,(Renewed) Skullcandy Dime Truly Wireless in Ear Earbuds with Mic (Blue Green),NaN,,Skullcandy,Dime,Blue Green,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Zebronics-40-Microphone-Connector-Lightweight/dp/B09V52LD5J/ref=sr_1_108?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-108,"ZEBRONICS Zeb-Buds 40 Wired Stereo Earphone with Deep bass, in-line Microphone for Calling, Gold Plated 3.5mm Connector, Glossy Finish, 1.2 Meter Durable Cable and Lightweight Design(Blue)",₹449,319,ZEBRONICS,ZEB-BUDS 40 (BLUE),Blue,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjc0OTM4NTMwNjExMTk4OjE2ODQzODY4NDc6c3BfYnRmOjIwMDYyMTU5NTU3MTk4OjowOjo&url=%2FZEBRONICS-Zeb-Storm-Microphone-Adjustable-Lightweight%2Fdp%2FB0B4G44RFS%2Fref%3Dsr_1_48_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386847%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-48-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Zeb-Storm Wired On Ear Headphone with 3.5mm Jack, Built-in Microphone for Calling, 1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Black)",₹799,399,ZEBRONICS,Zebronics Zeb Storm-BLACK,Black,On Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-Compatible-Earphones-Hands-Free-Headphone/dp/B08D8BCG5P/ref=sr_1_105?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-105,Meyaar R-Plus in-Ear Compatible with Realme X2 X2pro Wired Earphones with Mic 3.5mm/Jack Powerful Super Heavy Bass/Hands-Free/Headphone with Mic (Black),₹999,259,Meyaar,R Plus,White,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/CERTIFIED-REFURBISHED-Skullcandy-S5LHZ-J570-Headphones/dp/B07K4C3DZT/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,"(Renewed) Skullcandy S5LHZ-J570 Anti Stereo Headphones, Burgundy Red",NaN,NaN,Skullcandy,Skullcandy S5LHZ J570,Red,,Wired,,,,,,,,noise cancelling,,,
https://www.amazon.in/boAt-Rockerz-450-Pro-Headphones/dp/B08XY16Y6J/ref=sr_1_7?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-7,"boAt Rockerz 450 Pro Bluetooth On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear Cushions, Easy Access Controls and Voice Assistant(Luscious Black)","₹3,990","1,999",boAt,Rockerz 450 Pro,Luscious Black,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Microphone-Isolating-Headphones/dp/B094C5C66K/ref=sr_1_3?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-3,"Meyaar RP-2280 Edition Wired Durable Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Stereo Ear Buds for Cell Phones, Laptop, Tablet (Metal White)",₹799,89,Meyaar,RP,Metal White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Microphone-Headphones-Smartphones/dp/B08HVT9NR9/ref=sr_1_97?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-97,Meyaar M12 Edition Wired Durable Metal Earphones Earbuds with Microphone with Noise Isolating Earphones Earbuds with Remote & Mic Headset Stereo Headphones for Android & iOS Smartphones (Metal Black),₹999,259,Meyaar,M12,Metal Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/boAt-Heads-225-Headphones-Button/dp/B01MCUSD3L/ref=sr_1_61?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-61,boAt Bassheads 225 in Ear Wired Earphones with Mic(Red),NaN,499,boAt,Bassheads,Red,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/CrossBeats-Roar-Headphones-Cancelling-Bluetooth/dp/B0BN1MBWV2/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B0BN1MBWV2&pd_rd_r=52559715-70f6-44d1-b1d7-553896a7b7bc&pd_rd_w=oeEgo&pd_rd_wg=hI7Iv&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=CR4JW8K5RC8A5C51QT79&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-1-9e85f757-0438-470e-8160-8465beaa22d5,"CrossBeats Roar Hybrid ANC Headphones with 35db Active Noise Cancelling, Bluetooth Wireless Over Ear Headphones, 70hours Playtime,Fast Charge, Ambient Sound Mode,40mm Driver, Built-in Equalizer Black","₹9,999","2,999",CrossBeats,Roar,Free,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Bassbuds-Wireless-Immersive-Charging-Playtime/dp/B0B8JJ6X6K/ref=sr_1_49?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-49,"pTron Bassbuds Eon Truly Wireless in Ear Earbuds with Mic,ENC, 13mm Driver, Stereo Sound, BT 5.3 Headphone, Quick Pairing, Touch Control, Fast Charging & 30Hrs Playtime, IPX4 & Voice Asst (Grey/Black)","₹3,199","1,099",pTron,Bassbuds Eon,Grey & Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/ZEBRONICS-Joker-Wireless-Earbuds-Assistant/dp/B0BSH7SVRR/ref=sr_1_82?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-82,"ZEBRONICS DC Joker Edition Sound Bomb 7 TWS Wireless in Ear Earbuds with 40H* Backup, Rapid Charge, 50ms Gaming Mode, ENC mic, Voice Assistant, Flash Connect, Splash Proof, BT v5.2 and Type C","₹4,899","1,276",ZEBRONICS,ZEB - SOUND BOMB 7 - Joker,Joker,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Bluetooth-Wireless-Over-Ear-Headphones/dp/B07GX8W6S8/ref=sr_1_13?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-13,"(Renewed) Skullcandy Hesh 2 Bluetooth Wireless Over-Ear Headphones - Black, S6HBGY-374",NaN,,Skullcandy,S6HBGY 374,Black,Over Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/Wings-Bluetooth-Environmental-Cancellation-Headphones/dp/B0B63N6D6Q/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,"Wings Phantom 550, Gaming TWS Earbuds, with 45 Hours Playtime, Bluetooth 5.3, Environmental Noise Cancellation, Touch Controls Headphones","₹2,999","1,260",Wings,Phantom 550-Black,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Zebronics-Zeb-Sound-Bomb-Bluetooth-Microphone/dp/B09NNPBN9J/ref=sr_1_98?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-98,"Zebronics Zeb-Sound Bomb 3 TWS In Ear Earbuds with Bluetooth v5.2, up to 12H Backup, Flash Connect, Splash Proof, Voice Assistant, stem Touch Control, 13mm Driver,Built in Microphone and Type C(Black)","₹3,499",855,ZEBRONICS,Zeb - Sound Bomb 3 (Black),Black,In Ear,Bluetooth 5.2,,,,,,,,,,,
https://www.amazon.in/Zebronics-Zeb-Tulip-Earphone-Drivers-Black/dp/B08BY6QVC1/ref=sr_1_43?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-43,ZEBRONICS Zeb-Tulip Wired in Ear Earphone with Mic (Black),₹459,159,ZEBRONICS,Zebronics Tulip,Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-Earphones-Microphone-Isolating-Headphones/dp/B095ZYMNZH/ref=sr_1_7?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-7,"Meyaar RP-2280 Wired Durable Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Stereo Ear Buds for Cell Phones, Laptop, Tablet (Metal White)",₹999,199,Meyaar,Pluss RP-2208,Metal White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Wings-Indicator-Bluetooth-Reduction-Headphones/dp/B0B5QR8PRW/ref=sr_1_13?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-13,"Wings Phantom 200 Wireless Earbuds with LED Battery Indicator, 40ms Low Latency, Bluetooth 5.2, 30 Hours Playtime, DNS Mic with Noise Reduction, IPX5, 13mm Driver Headphones (Black)","₹2,999","1,199",Wings,Phantom 200 Black,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Bassbuds-Wireless-Bluetooth-Headphones-Waterproof/dp/B0C18VG96V/ref=sr_1_12?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-12,"PTron Bassbuds Jade Truly Wireless Earbuds, 40ms Gaming Low Latency TWS, Stereo Calls, 40Hrs Playtime, Punchy Bass, 1-Step Pairing Bluetooth Headphones, Fast Type-C Charging & IPX4 Waterproof (Green)","₹3,699","1,099",pTron,Bassbuds,Green,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Pride-Lite-Headphones-Cancelling-Tangle-Free/dp/B08SFFS6CK/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,"PTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise Cancelling Headset with 1.2m Tangle-Free Cable & 3.5mm Aux (Grey)",₹899,229,pTron,Pride Lite,Gray,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Boat-Rockerz-550-Headphone-Aesthetics/dp/B0856HNLDK/ref=sr_1_21?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-21,"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation (Red)","₹4,999","1,999",boAt,Rockerz 550,Red,Over Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/PLUSPOINT-Headphone-Different-Cartoon-Quality/dp/B097PYJMWL/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B097PYJMWL&pd_rd_r=1cb6f1c2-74bd-4363-9b5b-5c49829fd815&pd_rd_w=fkLi0&pd_rd_wg=1uKe7&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=0QJBXCMCN5JZQVSGJFJW&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-2-9e85f757-0438-470e-8160-8465beaa22d5,PLUSPOINT Kids Headphone with Different Themes | Funny Cute Cartoon Models for Girls with Wire | high Sound Quality | Premium Finish | No harm to Kids Ears,₹999,422,PLUSPOINT,,Multi,,Wired,,,,,,,,collapsible,Toy and Box,,
https://www.amazon.in/Zebronics-Zeb-Corolla-Wired-Earphone-Mic/dp/B07W47WV3T/ref=sr_1_99?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-99,"Zebronics Zeb-Corolla In Ear Wired Earphone with Mic, 3.5mm Jack, 1.2 Meter Cable, Multi Function Button",NaN,148,ZEBRONICS,Zeb-Corolla,Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDAwMDQ0MDM4MDg5NjE6MTY4NDM4Njg3MDpzcF9hdGZfbmV4dDoyMDA4NTI4NDY3NjIwNjo6MDo6&url=%2FTangentbeat-Bluetooth-Headphones-Waterproof-Cancelation%2Fdp%2FB091MC66JP%2Fref%3Dsr_1_25_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386870%26refinements%3Dp_89%253APTron%26rnid%3D3837712031%26s%3Delectronics%26sprefix%3D%252Caps%252C1567%26sr%3D1-25-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"PTron Tangentbeat in-Ear Bluetooth Wireless Headphones with Mic, Punchy Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Dark Blue)","₹2,499",749,pTron,Tangent,Dark Blue,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Boat-BassHeads-100-Inspired-Earphones/dp/B07GQD4K6L/ref=sr_1_20?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-20,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),₹999,399,boAt,BassHeads 100,Furious Red,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Drivers-Compatible/dp/B09R24HMNW/ref=sr_1_10?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-10,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)",₹399,159,ZEBRONICS,ZEB-BRO,Blue,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/SONY-WH-CH510-Wireless-Headphone-Blue/dp/B0817T8FB6/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-29,"Sony Wh-Ch510 Bluetooth Wireless On Ear Headphones Up-To 35Hrs Playtime Lightweight, Type-C, Play/Pause Control, 30Mm Driver, Bt Version 5.0 & Voice Assistant Support For Mobiles, with mic - Blue","₹4,990","2,690",Sony,WH-CH510,Blue,On Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/Wings-Neckband-Bluetooth-Dedicated-Headphones/dp/B0B76N6LPY/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,"Wings Phantom 110 Neckband with ENC Mic,Dual Pairing, 20 hrs Playtime, Bluetooth 5.3,Dedicated Bass Boost Mode and Gaming Mode with 50ms Ultra Low Latency Headphones. (Black)","₹1,999",872,Wings,WL-PHANTOM110-BLK,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-Wireless-Bluetooth-Headphone/dp/B09LV9VN3B/ref=sr_1_91?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-91,(Renewed) boAt Rockerz 375 Wireless Bluetooth in Ear Neckband Headphone with Mic (Active Black),NaN,NaN,boAt,Rockerz 375,Active Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Bassbuds-Jade-Headphone-Cancellation-Waterproof/dp/B09BNZLTDZ/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,"PTron Bassbuds Jade Truly Wireless in Ear Earbuds with 40ms Gaming Low Latency, HD Stereo Calls, 40Hrs Playtime, 1-Step Pairing Bluetooth Headphones, Fast TypeC Charging & IPX4 Waterproof (Black)","₹3,699",969,pTron,Bassbuds,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Meyaar-SPN%E3%80%905Pack%E3%80%91-Headphones-Microphone-Smartphones/dp/B08GYGDPKV/ref=sr_1_73?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-73,"Meyaar SPN【5Pack】 in-Ear Wired Stereo Headphones with Microphone for All Smartphones, MP3 Players, Fits All 3.5mm Interface Device, (5 White)","₹1,299",469,Meyaar,,White,In Ear,wired usb,,,,,,,Bluetooth,,,,
https://www.amazon.in/Bassbuds-Immersive-Playtime-Bluetooth-Resistant/dp/B0BZDP1Y3G/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,"PTron Bassbuds Air in-Ear TWS Earbuds with 13mm Driver for Immersive Sound, 32Hrs Playtime, Clear Calls, Bluetooth V5.1, Touch Control, TypeC Fast Charging, Voice Assist & IPX4 Water Resistant (Blue)","₹2,599",899,pTron,Bassbuds,Blue,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B09TVVGXWS/ref=sr_1_35?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-35,"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Magico Black)","₹2,299","1,999",OnePlus,OnePlus Bullets Wireless Z2,Black,,,In Ear,"Wireless, Bluetooth v5",,,,,,,,,
https://www.amazon.in/Meyaar-Headphones-Definition-Earphones-Multifunctional/dp/B0823VBJ9B/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,"Meyaar Abhinandan Made in India Earbuds Stereo Headphones High Definition, Wired Earphones with Multifunctional Mic Metal Wired Earphone for Android, Mp3 Players,Tablet Laptop (Black)",₹499,119,Meyaar,,Metal Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/Boult-Audio-X1-Earphones-Cancellation/dp/B07TCN5VR9/ref=sr_1_35?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-35,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Black),₹999,349,Boult Audio,Bassbuds,Black,In Ear,Wired,,,,,,,,,,,
