product_link,Title,Actual_Price,Selling_Price,Model Name,Color,Headphone Type,Inline Remote,Sales Package,Connectivity,Headphone Design,Accessories Included,Type
https://www.flipkart.com/sony-wh-1000xm4-bluetooth-headset/p/itm2517d207c4dd5?pid=ACCGCVGXYWHPQJGU&lid=LSTACCGCVGXYWHPQJGUUBYCVK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXYWHPQJGU.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-1000XM4 Bluetooth Headset  (Silver, On the Ear)","₹29,990","₹22,990",WH-1000XM4,Silver,On the Ear,Yes,"1 Headphone, Carrying Case, Plug Adaptor for In-flight Use, Headphone Cable (Approx. 1.2 m), USB Cable Type-C (Approx. 20 cm)",Bluetooth,Over the Head,,
https://www.flipkart.com/zebronics-zeb-yoga-90-plus-bluetooth-headset/p/itm54e482c68e4bf?pid=ACCG5BCZH6NHBJNE&lid=LSTACCG5BCZH6NHBJNEZVBPDY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG5BCZH6NHBJNE.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Yoga 90 Plus Bluetooth Headset  (Red, Black, In the Ear)","₹2,299",₹799,Zeb Yoga 90 Plus,"Red, Black",In the Ear,Yes,"1 Headphone, Charging Cable, User Manual",Bluetooth,Behind the Neck,,
https://www.flipkart.com/sony-wf-1000xm4-36-hrs-playtime-industry-leading-noise-cancellation-bluetooth-headset/p/itm6088446aa5a98?pid=ACCGCVGXEUAZ55SB&lid=LSTACCGCVGXEUAZ55SBBZHUVY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXEUAZ55SB.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WF-1000XM4 with 36 Hrs Playtime and Industry Leading Noise Cancellation Bluetooth Headset  (Black, True Wireless)","₹24,990","₹16,490",WF-1000XM4,Black,True Wireless,No,"1 Pair of Eaarbuds with Charging Case, ?Cable, Ear Cushions",Bluetooth,Earbud,,
https://www.flipkart.com/wings-phantom-wireless-earbuds-50ms-low-latency-game-mode-5-3-bluetooth-headset/p/itmbc7eb058dd936?pid=ACCG8M6GDTGNJBR7&lid=LSTACCG8M6GDTGNJBR7EBUO5Q&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_8&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG8M6GDTGNJBR7.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom Wireless Earbuds with 50ms Low Latency Game mode 5.3 Bluetooth Headset  (White, True Wireless)","₹4,999",₹999,WL-PHANTOM-WHT,White,True Wireless,Yes,"1 Charging Case, 2 Earbuds, 3 Sets of Ear Tips, User Manual, Charging Type-C Cable",Bluetooth,Earbud,,
https://www.flipkart.com/ptron-bassbuds-joy-tws-13mm-drivers-stereo-calls-32hrs-playtime-type-c-charging-bluetooth-headset/p/itm2f28092e89316?pid=ACCGNFUYZPJQFNYA&lid=LSTACCGNFUYZPJQFNYANGUBBI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGNFUYZPJQFNYA.SEARCH&ppt=sp&ppn=sp&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Joy TWS with 13mm Drivers, Stereo Calls, 32Hrs Playtime,Type-C Charging Bluetooth Headset  (Blue, True Wireless)","₹2,599",₹799,Bassbuds Joy,Blue,True Wireless,Yes,"1 Pair Earbuds with Charging Case, Charging Cable, User Guide with QR Card, 2 Pairs Extra Eartips",Bluetooth,Earbud,,
https://www.flipkart.com/meyaar-fix-series-super-ultra-bass-mic-wired-headset/p/itmcffe1fec03810?pid=ACCFRZS7TCWNH8GV&lid=LSTACCFRZS7TCWNH8GVAGSAVS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFRZS7TCWNH8GV.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Fix Series with Super Ultra Bass & Mic Wired Headset  (Black, In the Ear)",₹999,₹299,Fix Series with Super Ultra Bass & Mic,Black,In the Ear,Yes,1,Wired,,,
https://www.flipkart.com/boat-airdopes-161-asap-charge-10mm-drivers-17-20-hours-playback-bluetooth-headset/p/itm44896573d8f03?pid=ACCG6DS7Z2Z8SEAF&lid=LSTACCG6DS7Z2Z8SEAFNUOPJZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCG6DS7Z2Z8SEAF.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Airdopes 161 with ASAP Charge, 10mm Drivers and 17-20 Hours Playback Bluetooth Headset  (Pearl White, True Wireless)","₹2,490","₹1,099",Airdopes 161,Pearl White,True Wireless,No,"1 Pair of Airdopes, Additional Earbuds, Charging Cable, User Manual, Warranty Card",Bluetooth,Earbud,,
https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm9045f96c7af16?pid=ACCGA5ZX6FGC38PJ&lid=LSTACCGA5ZX6FGC38PJY5S74S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZX6FGC38PJ.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WF-C500/WZ IN IPX4/20Hrs Battery Life Bluetooth Headset  (White, True Wireless)","₹8,990","₹5,900",WF-C500/WZ IN,White,True Wireless,No,"1 Pair Earbuds, Charging Case, USB Type-C Cable, Instruction Manual, 2 Additional Pair of Hybrid Silicone Rubber Ear Tips",Bluetooth,Earbud,,
https://www.flipkart.com/boat-bassheads-100-wired-headset/p/itme5b2ba958e687?pid=ACCF94NHDZAGWDS4&lid=LSTACCF94NHDZAGWDS4PFVPFD&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCF94NHDZAGWDS4.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt BassHeads 100 Wired Headset  (Furious Red, In the Ear)",₹999,₹399,BassHeads 100 / Bassheads 110,Furious Red,In the Ear,Yes,"Bassheads 100, Additional Earbuds, Warranty Card",Wired,,,
https://www.flipkart.com/sony-wh-ch720n-active-noise-cancelling-50-hrs-battery-life-multipoint-connection-bluetooth-headset/p/itm2372dae5e7e59?pid=ACCGNBYSBGCH5EBB&lid=LSTACCGNBYSBGCH5EBBGYMG47&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGNBYSBGCH5EBB.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-CH720N Active Noise Cancelling, 50 Hrs. Battery life, Multipoint Connection Bluetooth Headset  (Blue, On the Ear)","₹14,990","₹9,990",WH-CH720,Blue,On the Ear,Yes,"1 Headphone, USB Type-C Charging Cable, 3.5 mm Audio Cable, Operating Instruction, Instruction Manual",Bluetooth,Foldable Over the Head,,
https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itmf77e2820652a1?pid=ACCGHYNDF8YFKTYC&lid=LSTACCGHYNDF8YFKTYCCAFHTD&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_16&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYNDF8YFKTYC.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z3 Wireless Stereo Neckband Bluetooth Headset  (Black, In the Ear)","₹1,999",₹699,Harmonics Z3 Wireless Stereo Neckband,Black,In the Ear,Yes,"Headset 1N, Charging Cable 1N",Bluetooth,Behind the Neck,USB Charging Cable,
https://www.flipkart.com/zebronics-zeb-sound-bomb-g1-gaming-tws-50ms-low-latency-game-mode-bluetooth-headset/p/itm99f2dea7ea703?pid=ACCGAPP3A4V537TG&lid=LSTACCGAPP3A4V537TGHI9COP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGAPP3A4V537TG.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Sound Bomb G1 Gaming TWS with 50ms low latency, Game Mode Bluetooth Gaming Headset  (Red, In the Ear)","₹3,999",₹999,Zeb-Sound Bomb G1,Red,In the Ear,No,"1 Pair of Ear Buds, Charging Case, Charging Cable, User Manual, 2 Ear Tips",Bluetooth,Earbud,,
https://www.flipkart.com/meyaar-orignal-best-quality-earphone-high-bass-wired-gaming-headset/p/itmd271a43d6e856?pid=ACCFZ96ESAFNSWNR&lid=LSTACCFZ96ESAFNSWNRW5A4YL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_3&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ96ESAFNSWNR.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Orignal Best Quality Earphone with High Bass Wired Gaming Headset  (White, In the Ear)",₹599,₹229,Orignal Best Quality Earphone with High Bass,White,In the Ear,Yes,pack of 1 earphones,Wired,,,
https://www.flipkart.com/portronics-harmonics-z6-wireless-sports-bluetooth-headset/p/itmed0ebb2b782a1?pid=ACCGNKRPTGGU8NHZ&lid=LSTACCGNKRPTGGU8NHZRQ3XQQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGNKRPTGGU8NHZ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z6 Wireless Sports Bluetooth Headset  (Black, In the Ear)","₹2,499",₹879,Harmonics Z6 Wireless Sports,Black,In the Ear,Yes,Earphone 1N,Bluetooth,,USB Charging Cable,
https://www.flipkart.com/portronics-harmonics-x-bluetooth-headset/p/itmb85811e6a0ab1?pid=ACCFTQGXYGB2XGXJ&lid=LSTACCFTQGXYGB2XGXJZW4P9X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFTQGXYGB2XGXJ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics X Bluetooth Headset  (Black, In the Ear)","₹1,999","₹1,399",Harmonics X,Black,In the Ear,Yes,"1 headphone, Charging Cable, Earbuds, User Manual",Bluetooth,Behind the Neck,,
https://www.flipkart.com/ptron-basspods-flare-tws-bluetooth-headset/p/itmc23577ce81aae?pid=ACCGH5Z9Q2M5GH4G&lid=LSTACCGH5Z9Q2M5GH4GHZ33FG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9Q2M5GH4G.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron pTron Basspods Flare - TWS Bluetooth Headset  (Black, In the Ear)","₹3,199",₹999,Basspods Flare,Black,In the Ear,Yes,"1 Pair of Earbuds with Charging Case, Charging Cable, User Guide QR Card and 2 Pair of Extra Eartips",Bluetooth,Earbud,,
https://www.flipkart.com/zebronics-zeb-sound-bomb-4-bluetooth-headset/p/itm0cb38e159aa76?pid=ACCGFTDWMTG5UTZ9&lid=LSTACCGFTDWMTG5UTZ939U5UE&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=FkPickId_0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGFTDWMTG5UTZ9.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Sound Bomb 4 Bluetooth Headset  (White, True Wireless)","₹3,999","₹1,679",Zeb Sound Bomb 4,White,True Wireless,No,"1N Charging Case, 1 Pair Of Earbuds, 1N Charging Cable",Bluetooth,Earbud,USB Charging Cable,
https://www.flipkart.com/zebronics-zeb-sound-bomb-n2-transparent-case-upto-50ms-gaming-mode-enc-mic-bt-v5-2-bluetooth-headset/p/itmde2eadc6c6d0f?pid=ACCGH2KFYAZPFBPZ&lid=LSTACCGH2KFYAZPFBPZ8JJ4DO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGH2KFYAZPFBPZ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Sound Bomb N2 Transparent Case, Upto 50ms Gaming Mode, ENC Mic, BT v5.2. Bluetooth Headset  (White, True Wireless)","₹4,199","₹1,099","Zeb Sound Bomb N2 Transparent Case, Upto 50ms Gaming Mode, ENC Mic, BT v5.2.",White,True Wireless,Yes,"Earbuds - 2 units, Charging case - 1 unit, Ear tips - Units, Charging Cable - 1 unit, QR Code Guide - 1 unit",Bluetooth,Earbud,,
https://www.flipkart.com/portronics-por-1025-conch-gama-wired-headset/p/itm4ce8492ea3301?pid=ACCFHHR4G5DWDWZU&lid=LSTACCFHHR4G5DWDWZUIIEETQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_5&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFHHR4G5DWDWZU.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics POR-1025 Conch Gama Wired Headset  (Black, In the Ear)",₹599,₹349,POR-1025 Conch Gama,Black,In the Ear,No,1N Earphone,Wired,,Warranty Card,
https://www.flipkart.com/wings-powerpods-powerbank-function-bluetooth-headset/p/itme5edf38f8ea02?pid=ACCFMYMWSZYMXUWV&lid=LSTACCFMYMWSZYMXUWVCA3HAN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCFMYMWSZYMXUWV.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings PowerPods With PowerBank Function Bluetooth Headset  (Black, True Wireless)","₹9,499","₹1,499",PowerPods,Black,True Wireless,No,1 pair earphones :: 3 sizes of eartips :: 1 micro USB charging cable :: 1 User manual :: 1 warranty card,Bluetooth,,,
https://www.flipkart.com/sony-wh-xb910n-30hrs-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itmd6a2096146f4d?pid=ACCGBHRAFRJAPTSX&lid=LSTACCGBHRAFRJAPTSXYCZHWT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGBHRAFRJAPTSX.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-XB910N with 30Hrs Battery Life, Active Noise Cancellation enabled Bluetooth Headset  (Black, On the Ear)","₹19,990","₹13,990",WH-XB910N,Black,On the Ear,Yes,"1 Headphone, Operating Instruction, Instruction Manual, USB Cable, Carrying Case",Bluetooth,Over the Head,,
https://www.flipkart.com/portronics-por-175-212-bluetooth-headset/p/itm72d69c94c8d01?pid=ACCFGMDAXUE8GAMC&lid=LSTACCFGMDAXUE8GAMC6PIZYZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFGMDAXUE8GAMC.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics POR-175 212 Bluetooth Headset  (Black, In the Ear)",NaN,"₹1,499",POR-175 212,Black,In the Ear,Yes,"1 headphone, Charging Cable, Earbuds, User Manual",Bluetooth,,,
https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itme2749c9df098b?pid=ACCGHYDGXBF45BU9&lid=LSTACCGHYDGXBF45BU9Z6QYPM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYDGXBF45BU9.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z2 - 30 Hours Playtime Wireless Neckband Bluetooth Headset  (Red, In the Ear)","₹1,999","₹1,099",Harmonics Z2 Wireless Stereo,Red,In the Ear,Yes,"1 headphone, Charging Cable, User Manual",Bluetooth,Behind the Neck,USB Charging Cable,
https://www.flipkart.com/boat-bassheads-104-wired-headset/p/itm5c227a7bf4884?pid=ACCGF76YH6ZHUGB2&lid=LSTACCGF76YH6ZHUGB2T4YTLG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGF76YH6ZHUGB2.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Bassheads 104 Wired Headset  (Blue, In the Ear)",₹999,₹449,Bassheads 104,Blue,In the Ear,Yes,"1 Earphone, Warranty Card, User Manual",Wired,Canalphone,,
https://www.flipkart.com/sony-wh-1000xm4-bluetooth-headset/p/itm9f84f49ad6ac8?pid=ACCGCVGXQGFUNXTN&lid=LSTACCGCVGXQGFUNXTNMNI87P&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_24&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXQGFUNXTN.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-1000XM4 Bluetooth Headset  (Black, On the Ear)","₹29,990","₹22,990",WH-1000XM4,Black,On the Ear,Yes,"1 Headphone, Carrying Case, Plug Adaptor for In-flight Use, Headphone Cable (Approx. 1.2 m), USB Cable Type-C (Approx. 20 cm)",Bluetooth,Over the Head,,
https://www.flipkart.com/meyaar-zigzag-high-bass-metal-in-ear-headset-wired/p/itmd532122ad6967?pid=ACCFVT8ZFPYEZZDE&lid=LSTACCFVT8ZFPYEZZDEIUON4Y&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8ZFPYEZZDE.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Zigzag High Bass Metal in-Ear Headset Wired Headset  (Black, In the Ear)",₹999,₹349,Zigzag High Bass Metal in-Ear Headset,Black,In the Ear,Yes,Pack of 1 Earphone,Wired,Canalphone,,
https://www.flipkart.com/portronics-ear-1-wired-headset/p/itm8e11d1474f77c?pid=ACCG6G858EKYWKQX&lid=LSTACCG6G858EKYWKQX74KQ7D&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_3&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG6G858EKYWKQX.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Ear 1 Wired Headset  (White, In the Ear)",₹599,₹339,Ear 1,White,In the Ear,Yes,1N Earphone,Wired,Earbud,,
https://www.flipkart.com/portronics-harmonics-250-fast-charging-60hrs-playtime-bluetooth-headset/p/itm9c82e17a63b31?pid=ACCGBHDPMJZEJBDF&lid=LSTACCGBHDPMJZEJBDFBNUM8A&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_11&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBHDPMJZEJBDF.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics 250 Fast Charging with 60Hrs Playtime Bluetooth Headset  (Green, In the Ear)","₹2,999",₹899,Harmonics 250 Fast Charging with 60Hrs Playtime,Green,In the Ear,Yes,1 headphone,Bluetooth,Behind the Neck,USB Charging Cable,
https://www.flipkart.com/wings-phantom-550-earbuds-low-latency-game-mode-45hr-playtime-touch-controls-bluetooth-gaming-headset/p/itmbbf2fadca87d7?pid=ACCGGURARZVBKZ8H&lid=LSTACCGGURARZVBKZ8HVZRWXW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGGURARZVBKZ8H.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 550 Earbuds with Low latency Game mode, 45hr Playtime, Touch Controls Bluetooth Gaming Headset  (Black, True Wireless)","₹2,999","₹1,299",Phantom 550,Black,True Wireless,Yes,"1 Pair of Earbuds, Charging Case, Cable, Extra Ear Cushions, User Manual",Bluetooth,Earbud,,
https://www.flipkart.com/zebronics-zeb-duke-101-wireless-headphone-mic-bluetooth-headset/p/itm9899c07b8e408?pid=ACCGFJNWVYPJYV8W&lid=LSTACCGFJNWVYPJYV8WWC1WB7&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGFJNWVYPJYV8W.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Duke 101 Wireless Headphone with Mic Bluetooth Headset  (Red, On the Ear)","₹1,899",₹747,Zeb Duke 101 Wireless Headphone with Mic,Red,On the Ear,No,"Headphone : 1unit, Charging Cable : 1 unit, User Manual : 1",Bluetooth,Over the Head,"USB Charging Cable, User Manual",
https://www.flipkart.com/sony-wi-c310-bluetooth-headset/p/itmf4ec07ecbc5da?pid=ACCFGWBDA24DPSZ8&lid=LSTACCFGWBDA24DPSZ816GAUX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFGWBDA24DPSZ8.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C310 Bluetooth Headset  (Blue, In the Ear)",NaN,"₹2,990",WI-C310,Blue,In the Ear,Yes,"1 Earphone, Instruction Manual, USB Cable",Bluetooth,,,
https://www.flipkart.com/wings-phantom-wireless-earbuds-50ms-low-latency-game-mode-5-3-bluetooth-gaming-headset/p/itme0780e31d7f1e?pid=ACCGFXEHHXEUNZVZ&lid=LSTACCGFXEHHXEUNZVZU4CZC1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_24&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGFXEHHXEUNZVZ.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom Wireless Earbuds with 50ms Low Latency Game mode 5.3 Bluetooth Gaming Headset  (Yellow, True Wireless)","₹4,999","₹1,199",WL-PHANTOM-GL,Yellow,True Wireless,Yes,"1 Pair of Earbuds with Charging Case, Cable, Ear Cushions, User Manual",Bluetooth,Earbud,,
https://www.flipkart.com/boat-rockerz-235v2-238-asap-charge-upto-8-hours-playback-bluetooth-headset/p/itme2dcecb00587a?pid=ACCFZGAQJGYCYDCM&lid=LSTACCFZGAQJGYCYDCMKWR3LC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFZGAQJGYCYDCM.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 235v2/238 with ASAP Charge and upto 8 Hours Playback Bluetooth Headset  (Charcoal Black, In the Ear)","₹2,990","₹1,199",Rockerz 235v2/238,Charcoal Black,In the Ear,Yes,"Rockerz 235v2, Additional Earbuds(S&L), Ear Supporters, Micro USB Charging Cable, Manual, Warranty Card",Bluetooth,Earwings,,
https://www.flipkart.com/meyaar-hf-55-beex-trending-headset-hd-sound-headphones-mic-wired/p/itmd004fa895f2c5?pid=ACCG59FYGFNGZJZ7&lid=LSTACCG59FYGFNGZJZ7LA8DYN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG59FYGFNGZJZ7.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar HF-55 Beex Trending Headset With HD Sound Headphones With Mic Wired Headset  (HF-55 Earphones, Double Braided wire, White Headphones, In-line Mic, In the Ear)",₹999,₹319,HF-55 Beex Trending Headset With HD Sound Headphones With Mic,"HF-55 Earphones, Double Braided wire, White Headphones, In-line Mic",In the Ear,Yes,1 in-Ear Headphone,Wired,Canalphone,,
https://www.flipkart.com/portronics-harmonics-twins-s4-smart-tws-earbuds-bluetooth-headset/p/itmf057486798ac7?pid=ACCGH2XHZGFABHFZ&lid=LSTACCGH2XHZGFABHFZAGRFLP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_8&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH2XHZGFABHFZ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Twins S4 Smart TWS Earbuds Bluetooth Headset  (White, In the Ear)","₹3,499",₹899,Harmonics Twins S4 Smart TWS Earbuds,White,In the Ear,Yes,"Smart TWS Earbuds 2N, Charging Cable 1N, Documentation 1N",Bluetooth,Earbud,USB Charging Cable,
